level_0,index,county,cases,latitude,longitude
1143,1143,"Mississippi, Neshoba",5,32.623470399999995,-89.1381155
1144,1144,"Mississippi, Newton",4,32.3212554,-89.1633929
1145,1145,"Mississippi, Noxubee",5,33.1190254,-88.5916703
1146,1146,"Mississippi, Oktibbeha",23,33.4131096,-88.8937318
1147,1147,"Mississippi, Panola",8,34.379339200000004,-89.9601925
1148,1148,"Mississippi, Pearl River",41,30.7761973,-89.5984726
1149,1149,"Mississippi, Perry",11,30.720746600000002,-89.1414364
1150,1150,"Mississippi, Pike",21,39.548248,-91.153628
1151,1151,"Mississippi, Pontotoc",11,34.2478831,-88.998673
1152,1152,"Mississippi, Prentiss",9,31.598501199999998,-89.86702290000002
1153,1153,"Mississippi, Quitman",4,34.1920186,-90.2946542
1154,1154,"Mississippi, Rankin",64,32.2865353,-89.9070243
1155,1155,"Mississippi, Scott",17,33.5917794,-91.0742748
1156,1156,"Mississippi, Sharkey",2,32.8742585,-90.8478339
1157,1157,"Mississippi, Simpson",5,31.8919593,-89.9323619
1158,1158,"Mississippi, Smith",6,32.424307,-88.4750362
1159,1159,"Mississippi, Sunflower",13,33.4980504,-90.602067
1160,1160,"Mississippi, Tallahatchie",2,33.9414425,-90.1577411
1161,1161,"Mississippi, Tate",13,34.6391489,-89.93352440000002
1162,1162,"Mississippi, Tippah",30,34.729681400000004,-88.9119403
1163,1163,"Mississippi, Tishomingo",1,34.6367608,-88.2317103
1164,1164,"Mississippi, Tunica",14,34.6845455,-90.38287700000001
1165,1165,"Mississippi, Union",5,32.5715272,-89.1214478
1166,1166,"Mississippi, Walthall",11,31.1241919,-90.11976870000001
1167,1167,"Mississippi, Warren",2,32.3649878,-90.7975574
1168,1168,"Mississippi, Washington",31,33.2626706,-90.9183546
1169,1169,"Mississippi, Wayne",1,31.621249100000004,-88.6858852
1170,1170,"Mississippi, Webster",8,33.6197203,-89.2646598
1171,1171,"Mississippi, Wilkinson",22,31.1371924,-91.33293590000001
1172,1172,"Mississippi, Winston",11,33.0603103,-89.04952779999998
1173,1173,"Mississippi, Yalobusha",7,34.0213455,-89.69917029999998
1174,1174,"Mississippi, Yazoo",13,32.7709321,-90.41208890000001
1175,1175,"Missouri, Adair",8,40.1769782,-92.6161167
1176,1176,"Missouri, Atchison",1,40.4144817,-95.43593919999999
1177,1177,"Missouri, Barry",1,36.7033624,-93.82296690000001
1178,1178,"Missouri, Bates",3,38.2612027,-94.3503613
1179,1179,"Missouri, Benton",3,38.2930723,-93.3036786
1180,1180,"Missouri, Bollinger",1,37.3310468,-90.0296175
1181,1181,"Missouri, Boone",74,39.01539260000001,-92.3307534
1182,1182,"Missouri, Buchanan",8,39.6733203,-94.79482900000001
1183,1183,"Missouri, Butler",1,36.7151346,-90.4146358
1184,1184,"Missouri, Caldwell",1,39.6558966,-93.9997281
1185,1185,"Missouri, Callaway",18,38.849126500000004,-91.92576070000001
1186,1186,"Missouri, Camden",21,38.0323133,-92.76383270000001
1187,1187,"Missouri, Cape Girardeau",15,37.3034933,-89.52303570000002
1188,1188,"Missouri, Carter",3,36.9303011,-90.95989329999999
1189,1189,"Missouri, Cass",21,38.65854270000001,-94.37215390000001
1190,1190,"Missouri, Cedar",4,37.7084225,-93.861222
1191,1191,"Missouri, Chariton",4,39.5372927,-92.9524728
1192,1192,"Missouri, Christian",13,36.958608700000006,-93.1692896
1193,1193,"Missouri, Clark",1,40.3962004,-91.73621949999999
1194,1194,"Missouri, Clay",26,39.3187409,-94.4046405
1195,1195,"Missouri, Clinton",8,39.59759860000001,-94.4184896
1196,1196,"Missouri, Cole",26,38.5189519,-92.2956433
1197,1197,"Missouri, Cooper",2,38.8452595,-92.8249579
1198,1198,"Missouri, Crawford",1,37.9920098,-91.31564449999999
1199,1199,"Missouri, DeKalb",1,39.885757,-94.4078109
1200,1200,"Missouri, Dunklin",7,36.2156534,-90.0591292
1201,1201,"Missouri, Franklin",23,38.402109499999995,-91.0841241
1202,1202,"Missouri, Gasconade",1,38.4575789,-91.51774990000001
1203,1203,"Missouri, Greene",60,37.2671929,-93.34654859999999
1204,1204,"Missouri, Harrison",2,40.337171999999995,-93.98451990000001
1205,1205,"Missouri, Henry",1,38.3791027,-93.80665649999999
1206,1206,"Missouri, Howell",1,36.766989,-91.91519749999999
1207,1207,"Missouri, Jackson",120,39.03551565,-94.35827593325294
1208,1208,"Missouri, Jasper",8,37.176515,-94.3103412
1209,1209,"Missouri, Jefferson",62,38.267165999999996,-90.57218890000001
1210,1210,"Missouri, Johnson",28,38.7295547,-93.81610340000002
1211,1211,"Missouri, Kansas City",153,39.100105,-94.5781416
1212,1212,"Missouri, Lafayette",20,39.0603689,-93.8151868
1213,1213,"Missouri, Lincoln",16,39.0605477,-90.95935899999999
1214,1214,"Missouri, Linn",1,39.8652349,-93.1104004
1215,1215,"Missouri, Livingston",1,39.7639036,-93.55739190000001
1216,1216,"Missouri, Macon",2,39.8416253,-92.5675118
1217,1217,"Missouri, Maries",2,38.1683782,-91.928925
1218,1218,"Missouri, McDonald",2,36.625983899999994,-94.3529462
1219,1219,"Missouri, Moniteau",2,38.6074608,-92.5851064
1220,1220,"Missouri, Montgomery",3,38.9682313,-91.48213259999999
1221,1221,"Missouri, Morgan",1,38.417734100000004,-92.91837240000001
1222,1222,"Missouri, New Madrid",1,36.574960600000004,-89.6780945
1223,1223,"Missouri, Newton",6,36.9070237,-94.34241949999999
1224,1224,"Missouri, Osage",2,38.4637283,-91.8708392
1225,1225,"Missouri, Pemiscot",3,36.21049489999999,-89.8351486
1226,1226,"Missouri, Perry",21,37.7107349,-89.84302480000002
1227,1227,"Missouri, Pettis",2,38.7346291,-93.2991713
1228,1228,"Missouri, Pike",2,38.7604815,-92.5617875
1229,1229,"Missouri, Platte",13,39.3770348,-94.7716306
1230,1230,"Missouri, Pulaski",10,37.8402606,-92.2248398
1231,1231,"Missouri, Ralls",1,39.552012,-91.547611
1232,1232,"Missouri, Randolph",4,39.4418988,-92.50092149999999
1233,1233,"Missouri, Ray",2,39.36617260000001,-93.9888262
1234,1234,"Missouri, Reynolds",2,37.3762658,-90.9659462
1235,1235,"Missouri, Ripley",2,36.647873499999996,-90.8887906
1236,1236,"Missouri, Saline",2,39.125618599999996,-93.2300648
1237,1237,"Missouri, Scott",7,37.0516647,-89.5523071
1238,1238,"Missouri, Shelby",1,39.800453499999996,-92.071021
1239,1239,"Missouri, St. Charles",132,38.7877791,-90.6747372
1240,1240,"Missouri, St. Francois",12,37.7763775,-90.5089041
1241,1241,"Missouri, St. Louis",794,38.6529545,-90.24111656024635
1242,1242,"Missouri, St. Louis city",275,38.6529545,-90.24111656024635
1243,1243,"Missouri, Ste. Genevieve",6,37.88958,-90.18566369999999
1244,1244,"Missouri, Stoddard",7,36.855664600000004,-89.9451636
1245,1245,"Missouri, Stone",2,36.7377156,-93.4555059
1246,1246,"Missouri, Taney",5,36.6563729,-93.0665776
1247,1247,"Missouri, Unknown",3,38.24487,-92.67301859999999
1248,1248,"Missouri, Warren",7,38.75351060000001,-91.14539479999999
1249,1249,"Missouri, Webster",2,37.2895151,-92.87921109999999
1250,1250,"Missouri, Wright",6,37.273100799999995,-92.47659990000001
1251,1251,"Montana, Broadwater",4,46.3252827,-111.4969303
1252,1252,"Montana, Carbon",1,45.205005799999995,-109.14347920000002
1253,1253,"Montana, Cascade",11,47.32714650000001,-111.3281242
1254,1254,"Montana, Deer Lodge",3,46.0753795,-113.08933200000001
1255,1255,"Montana, Flathead",20,48.3840879,-113.972144
1256,1256,"Montana, Gallatin",101,45.4868491,-111.1967693
1257,1257,"Montana, Glacier",1,48.696644899999995,-112.94671159999999
1258,1258,"Montana, Hill",1,47.3752671,-109.63875790000002
1259,1259,"Montana, Jefferson",2,46.185001899999996,-112.1388102
1260,1260,"Montana, Lake",4,47.3752671,-109.63875790000002
1261,1261,"Montana, Lewis and Clark",13,47.2117026,-112.4768049
1262,1262,"Montana, Liberty",1,48.5608235,-111.0465825
1263,1263,"Montana, Lincoln",6,48.5891095,-115.49115259999998
1264,1264,"Montana, Madison",6,45.2963203,-111.8930287
1265,1265,"Montana, Meagher",1,46.6305891,-110.89882779999999
1266,1266,"Montana, Missoula",17,46.8701049,-113.9952672
1267,1267,"Montana, Musselshell",1,46.472890299999996,-108.4473635
1268,1268,"Montana, Park",6,47.3752671,-109.63875790000002
1269,1269,"Montana, Ravalli",1,46.0757223,-114.1139453
1270,1270,"Montana, Roosevelt",1,48.3069516,-104.97099009999998
1271,1271,"Montana, Silver Bow",11,45.9009106,-112.6788845
1272,1272,"Montana, Toole",12,48.6771309,-111.7312844
1273,1273,"Montana, Unknown",0,39.10576870000001,-119.69729850000002
1274,1274,"Montana, Yellowstone",38,45.964546399999996,-108.276076
1275,1275,"Nebraska, Adams",6,40.5125798,-98.5148588
1276,1276,"Nebraska, Antelope",1,42.1864809,-98.07169429999999
1277,1277,"Nebraska, Buffalo",10,40.84216179999999,-99.08454509999999
1278,1278,"Nebraska, Cass",2,40.901731299999994,-96.1922102
1279,1279,"Nebraska, Colfax",1,41.5738643,-97.08284870000001
1280,1280,"Nebraska, Cuming",1,41.9233919,-96.7921475
1281,1281,"Nebraska, Dawson",1,40.877643799999994,-99.8505693
1282,1282,"Nebraska, Dodge",5,41.585770000000004,-96.6789773
1283,1283,"Nebraska, Douglas",138,41.295411200000004,-96.1415672
1284,1284,"Nebraska, Gage",2,40.246944899999995,-96.7021336
1285,1285,"Nebraska, Gosper",1,40.514505299999996,-99.8185651
1286,1286,"Nebraska, Hall",27,41.7370229,-99.5873816
1287,1287,"Nebraska, Hamilton",3,40.85698529999999,-98.0470062
1288,1288,"Nebraska, Kearney",1,40.490621600000004,-98.9472344
1289,1289,"Nebraska, Kimball",5,41.1881305,-103.6997645
1290,1290,"Nebraska, Knox",2,42.620669799999995,-97.89014449999999
1291,1291,"Nebraska, Lancaster",14,40.7768326,-96.71110390000001
1292,1292,"Nebraska, Lincoln",14,40.8088861,-96.70777509999999
1293,1293,"Nebraska, Madison",5,41.906494200000004,-97.5961512
1294,1294,"Nebraska, Merrick",1,41.1650536,-98.05319370000001
1295,1295,"Nebraska, Nemaha",1,40.3837713,-95.8518344
1296,1296,"Nebraska, Otoe",1,40.656685100000004,-96.1444582
1297,1297,"Nebraska, Platte",3,41.5760383,-97.51149000000001
1298,1298,"Nebraska, Sarpy",26,41.1193462,-96.09308100000001
1299,1299,"Nebraska, Saunders",3,41.22600070000001,-96.65208340000001
1300,1300,"Nebraska, Scotts Bluff",3,41.8555787,-103.7088303
1301,1301,"Nebraska, Washington",19,41.5407766,-96.246548
1302,1302,"Nebraska, York",1,40.871617,-97.60014009999999
1303,1303,"Nevada, Carson City",9,39.1649125,-119.76664960000001
1304,1304,"Nevada, Clark",1279,36.3467726,-115.0907378
1305,1305,"Nevada, Douglas",7,38.90726110000001,-119.6201824
1306,1306,"Nevada, Elko",7,41.1958128,-115.3272864
1307,1307,"Nevada, Humboldt",9,41.429394,-118.2024818
1308,1308,"Nevada, Lyon",2,38.9887898,-119.18220420000002
1309,1309,"Nevada, Nye",7,38.3544843,-116.40696159999999
1310,1310,"Nevada, Washoe",229,40.5849048,-119.61316059999999
1311,1311,"New Hampshire, Belknap",14,43.5218848,-71.45305809999998
1312,1312,"New Hampshire, Carroll",17,43.8778199,-71.27408359999998
1313,1313,"New Hampshire, Cheshire",9,42.95250220000001,-72.2834412
1314,1314,"New Hampshire, Coos",1,44.698627,-71.37680390000001
1315,1315,"New Hampshire, Grafton",38,43.970245299999995,-71.8742626
1316,1316,"New Hampshire, Hillsborough",194,42.937337899999996,-71.75137600000002
1317,1317,"New Hampshire, Merrimack",36,43.3260376,-71.6854725
1318,1318,"New Hampshire, Rockingham",190,42.9966675,-71.1003143
1319,1319,"New Hampshire, Strafford",36,43.3312505,-71.0399927
1320,1320,"New Hampshire, Sullivan",5,43.3564357,-72.2392517
1321,1321,"New Jersey, Atlantic",75,39.5143268,-74.66328829999998
1322,1322,"New Jersey, Bergen",4866,40.967834499999995,-74.0563254
1323,1323,"New Jersey, Burlington",367,39.9325409,-74.7226665
1324,1324,"New Jersey, Camden",406,39.9448402,-75.11989109999998
1325,1325,"New Jersey, Cape May",44,39.1765386,-74.80121190000001
1326,1326,"New Jersey, Cumberland",36,39.3183341,-75.1623239
1327,1327,"New Jersey, Essex",3067,40.791392200000004,-74.24794440000002
1328,1328,"New Jersey, Gloucester",183,39.72673029999999,-75.15353780000002
1329,1329,"New Jersey, Hudson",2835,40.7381635,-74.05507309999999
1330,1330,"New Jersey, Hunterdon",148,40.57706339999999,-74.9261552
1331,1331,"New Jersey, Mercer",484,40.280717700000004,-74.7033717
1332,1332,"New Jersey, Middlesex",2125,40.4279708,-74.3963102
1333,1333,"New Jersey, Monmouth",1743,40.293231899999995,-74.16711140000002
1334,1334,"New Jersey, Morris",1298,40.867953799999995,-74.5601181
1335,1335,"New Jersey, Ocean",1685,39.977818,-74.3319287
1336,1336,"New Jersey, Passaic",2216,40.8567663,-74.12847640000003
1337,1337,"New Jersey, Salem",25,39.5980987,-75.34882009999998
1338,1338,"New Jersey, Somerset",641,40.5012385,-74.48547748517902
1339,1339,"New Jersey, Sussex",210,41.133371999999994,-74.6930393
1340,1340,"New Jersey, Union",2487,40.6652251,-74.3045277
1341,1341,"New Jersey, Unknown",4805,33.71476129999999,-117.79028559999999
1342,1342,"New Jersey, Warren",149,40.8602222,-74.9720493
1343,1343,"New Mexico, Bernalillo",202,35.0349239,-106.68706929999999
1344,1344,"New Mexico, Catron",1,33.9026943,-108.3800825
1345,1345,"New Mexico, Chaves",13,33.2993426,-104.51334809999999
1346,1346,"New Mexico, Cibola",8,34.8722771,-107.93984740000002
1347,1347,"New Mexico, Curry",6,34.5220133,-103.3099435
1348,1348,"New Mexico, Doña Ana",22,32.32817,-106.84942350000001
1349,1349,"New Mexico, Eddy",4,32.4003136,-104.34525959999999
1350,1350,"New Mexico, Grant",1,32.7548776,-108.36341440000001
1351,1351,"New Mexico, Lea",2,32.7448727,-103.3828242
1352,1352,"New Mexico, McKinley",32,35.6438394,-108.15156090000002
1353,1353,"New Mexico, Otero",2,32.5059533,-105.8063662
1354,1354,"New Mexico, Rio Arriba",5,36.5488273,-106.8155233
1355,1355,"New Mexico, Roosevelt",1,33.972525,-103.49339029999999
1356,1356,"New Mexico, San Juan",50,36.4755752,-108.3046555
1357,1357,"New Mexico, San Miguel",1,35.470043,-104.7946178
1358,1358,"New Mexico, Sandoval",66,35.59108060000001,-106.84721670000002
1359,1359,"New Mexico, Santa Fe",52,35.68699960000001,-105.9377997
1360,1360,"New Mexico, Socorro",4,34.057285799999995,-106.89307990000002
1361,1361,"New Mexico, Taos",13,36.4072377,-105.5732847
1362,1362,"New Mexico, Torrance",3,34.6356278,-105.90596780000001
1363,1363,"New Mexico, Unknown",2,-30.7424,150.6185
1364,1364,"New Mexico, Valencia",5,34.7325886,-106.8503919
1365,1365,"New York, Albany",267,42.6511674,-73.754968
1366,1366,"New York, Allegany",12,42.2446061,-78.04192809999998
1367,1367,"New York, Broome",46,42.145562299999995,-75.84041140000002
1368,1368,"New York, Cattaraugus",8,42.2234823,-78.64770959999998
1369,1369,"New York, Cayuga",6,42.809340899999995,-76.5700777
1370,1370,"New York, Chautauqua",10,42.2894671,-79.421728
1371,1371,"New York, Chemung",22,42.1384667,-76.77254930000002
1372,1372,"New York, Chenango",28,42.4784565,-75.6130279
1373,1373,"New York, Clinton",25,43.0484029,-75.37850340000001
1374,1374,"New York, Columbia",41,2.1698657000000003,-72.165547
1375,1375,"New York, Cortland",10,42.5842136,-76.0704906
1376,1376,"New York, Delaware",23,42.194917,-75.00163020000002
1377,1377,"New York, Dutchess",809,41.7194303,-73.7516205
1378,1378,"New York, Erie",802,42.716426299999995,-78.7620327
1379,1379,"New York, Essex",6,44.0638879,-73.7542043
1380,1380,"New York, Franklin",9,44.5599139,-74.3273735
1381,1381,"New York, Fulton",6,43.1061507,-74.4461771
1382,1382,"New York, Genesee",17,43.0102726,-78.1780196
1383,1383,"New York, Greene",21,42.3292408,-75.7699147
1384,1384,"New York, Hamilton",2,43.6307863,-74.4659275
1385,1385,"New York, Herkimer",16,43.4911326,-74.94812519999998
1386,1386,"New York, Jefferson",15,44.059311,-75.99957420000001
1387,1387,"New York, Lewis",3,43.7344277,-75.440289
1388,1388,"New York, Livingston",18,42.7360902,-77.7781416
1389,1389,"New York, Madison",77,42.875882,-75.68025809999997
1390,1390,"New York, Monroe",464,43.150094,-77.6810141
1391,1391,"New York, Montgomery",8,41.5275938,-74.236816
1392,1392,"New York, Nassau",12024,40.7412643,-73.5877699
1393,1393,"New York, New York City",57160,40.7127281,-74.0060152
1394,1394,"New York, Niagara",91,43.2042439,-78.7676017
1395,1395,"New York, Oneida",68,43.2144051,-75.4039155
1396,1396,"New York, Onondaga",301,43.015598,-76.2257127
1397,1397,"New York, Ontario",31,42.8580624,-77.295025
1398,1398,"New York, Orange",2397,41.789302899999996,-73.9228418
1399,1399,"New York, Orleans",6,43.2244513,-78.2272835
1400,1400,"New York, Oswego",28,43.4112973,-76.12798409999998
1401,1401,"New York, Otsego",21,42.5984272,-75.01427009999998
1402,1402,"New York, Putnam",236,41.426996,-73.76015600000002
1403,1403,"New York, Rensselaer",71,42.6425795,-73.742898
1404,1404,"New York, Rockland",4289,41.945366299999996,-74.91294029999997
1405,1405,"New York, Saratoga",132,41.3149011,-74.12503520754366
1406,1406,"New York, Schenectady",101,42.8142432,-73.93956870000002
1407,1407,"New York, Schoharie",8,42.5757217,-74.4390277
1408,1408,"New York, Schuyler",3,42.389970500000004,-76.8744093
1409,1409,"New York, Seneca",5,42.7831619,-76.8386051
1410,1410,"New York, St. Lawrence",42,44.497359100000004,-75.0657043
1411,1411,"New York, Steuben",49,42.2359045,-77.37508620000001
1412,1412,"New York, Suffolk",10154,40.8832318,-72.8578027
1413,1413,"New York, Sullivan",156,41.715631099999996,-74.7804323
1414,1414,"New York, Tioga",8,42.13333950000001,-76.3309339
1415,1415,"New York, Tompkins",87,42.443114,-76.47259209120807
1416,1416,"New York, Ulster",243,41.86893170000001,-74.26185179999997
1417,1417,"New York, Unknown",37,41.1786227,-74.1338554
1418,1418,"New York, Warren",19,43.5018687,-73.8164637
1419,1419,"New York, Washington",13,43.2294536,-73.4471343
1420,1420,"New York, Wayne",27,43.1500557,-77.0377603
1421,1421,"New York, Westchester",12350,41.1763139,-73.7907554
1422,1422,"New York, Wyoming",15,42.703981299999995,-78.2415228
1423,1423,"New York, Yates",2,42.6444444,-77.112177
1424,1424,"North Carolina, Alamance",14,36.0351361,-79.4858549
1425,1425,"North Carolina, Alexander",2,35.924738,-81.17163149999998
1426,1426,"North Carolina, Alleghany",2,36.5029951,-81.1340843
1427,1427,"North Carolina, Anson",3,34.9705848,-80.09581870000002
1428,1428,"North Carolina, Beaufort",7,35.469331,-76.8927522
1429,1429,"North Carolina, Bertie",6,36.0608505,-76.9747965
1430,1430,"North Carolina, Bladen",1,34.627971,-78.5627714
1431,1431,"North Carolina, Brunswick",22,34.071819500000004,-78.19142149999998
1432,1432,"North Carolina, Buncombe",24,35.6292222,-82.5255603
1433,1433,"North Carolina, Burke",10,35.7270403,-81.6632108
1434,1434,"North Carolina, Cabarrus",56,35.4045503,-80.564371
1435,1435,"North Carolina, Caldwell",3,35.9417876,-81.5262567
1436,1436,"North Carolina, Carteret",14,34.8496625,-76.5931208
1437,1437,"North Carolina, Caswell",1,36.40351010000001,-79.3357315
1438,1438,"North Carolina, Catawba",16,35.6740563,-81.21072149999998
1439,1439,"North Carolina, Chatham",19,35.7151316,-79.2533035
1440,1440,"North Carolina, Cherokee",8,35.1184149,-84.0886181
1441,1441,"North Carolina, Chowan",1,36.0768949,-76.629641
1442,1442,"North Carolina, Clay",3,35.0572652,-83.7324509
1443,1443,"North Carolina, Cleveland",10,35.7331953,-80.67701109999999
1444,1444,"North Carolina, Columbus",2,34.2814497,-78.666593
1445,1445,"North Carolina, Craven",11,35.0808574,-77.0439978
1446,1446,"North Carolina, Cumberland",35,35.0461723,-78.8394255
1447,1447,"North Carolina, Currituck",2,36.3918723,-75.9118432
1448,1448,"North Carolina, Dare",1,35.6333866,-75.6869011
1449,1449,"North Carolina, Davidson",43,35.79023839999999,-80.2115053
1450,1450,"North Carolina, Davie",12,35.93751539999999,-80.54649479999998
1451,1451,"North Carolina, Duplin",3,34.94649879999999,-77.9320171
1452,1452,"North Carolina, Durham",159,35.996653,-78.90180529999998
1453,1453,"North Carolina, Edgecombe",4,35.92138410000001,-77.59716949999998
1454,1454,"North Carolina, Forsyth",63,36.147639899999994,-80.24157120000002
1455,1455,"North Carolina, Franklin",13,36.1028596,-78.2787229
1456,1456,"North Carolina, Gaston",37,35.284965899999996,-81.179014
1457,1457,"North Carolina, Gates",1,36.44125089999999,-76.6944133
1458,1458,"North Carolina, Granville",22,36.321012700000004,-78.6593963
1459,1459,"North Carolina, Greene",5,35.481724,-77.6728536
1460,1460,"North Carolina, Guilford",79,36.0875688,-79.7888515
1461,1461,"North Carolina, Halifax",7,36.2494056,-77.66834
1462,1462,"North Carolina, Harnett",19,35.388093,-78.8624963
1463,1463,"North Carolina, Haywood",1,35.5456202,-82.99078229999998
1464,1464,"North Carolina, Henderson",22,35.33890620000001,-82.4663918
1465,1465,"North Carolina, Hertford",4,36.3560545,-77.0115135
1466,1466,"North Carolina, Hoke",9,35.0271856,-79.2432785
1467,1467,"North Carolina, Iredell",36,35.8101636,-80.8805593
1468,1468,"North Carolina, Johnston",24,33.83208,-81.80094240000003
1469,1469,"North Carolina, Lee",3,35.4691746,-79.1547643
1470,1470,"North Carolina, Lenoir",5,35.25903710000001,-77.6484879
1471,1471,"North Carolina, Lincoln",9,35.4866424,-81.2062724
1472,1472,"North Carolina, Macon",1,35.1436639,-83.3977297
1473,1473,"North Carolina, Martin",3,35.6729639,-79.03929190000002
1474,1474,"North Carolina, McDowell",8,35.6608869,-82.0482171
1475,1475,"North Carolina, Mecklenburg",564,35.2356385,-80.8139485
1476,1476,"North Carolina, Mitchell",1,36.0001181,-82.13490279999998
1477,1477,"North Carolina, Montgomery",8,35.3299572,-79.89790190000002
1478,1478,"North Carolina, Moore",8,35.3054614,-79.4761236
1479,1479,"North Carolina, Nash",14,35.992983,-77.9755309
1480,1480,"North Carolina, New Hanover",36,34.27510520000001,-77.8818627
1481,1481,"North Carolina, Northampton",33,36.4168078,-77.36422270000001
1482,1482,"North Carolina, Onslow",9,34.3166838,-78.193895
1483,1483,"North Carolina, Orange",44,36.060509499999995,-79.1172679
1484,1484,"North Carolina, Pamlico",2,35.1238031,-76.7970224
1485,1485,"North Carolina, Pasquotank",7,36.2280793,-76.2149621
1486,1486,"North Carolina, Perquimans",1,36.1739896,-76.4254832
1487,1487,"North Carolina, Person",2,36.3967816,-78.9882995
1488,1488,"North Carolina, Pitt",31,35.611481,-77.37074609999998
1489,1489,"North Carolina, Polk",6,35.2779217,-82.176176
1490,1490,"North Carolina, Randolph",19,35.7142874,-79.7975166
1491,1491,"North Carolina, Robeson",3,34.6485079,-79.0954942
1492,1492,"North Carolina, Rockingham",3,36.392679799999996,-79.74414399999998
1493,1493,"North Carolina, Rowan",36,35.63159520000001,-80.51717540000001
1494,1494,"North Carolina, Rutherford",10,35.3994626,-81.9023191
1495,1495,"North Carolina, Sampson",1,35.0078434,-78.36096620000002
1496,1496,"North Carolina, Scotland",2,34.8628902,-79.4903372
1497,1497,"North Carolina, Stanly",7,35.3235477,-80.2391366
1498,1498,"North Carolina, Stokes",3,36.4120995,-80.2288089
1499,1499,"North Carolina, Surry",2,36.413558200000004,-80.70137509999998
1500,1500,"North Carolina, Transylvania",5,35.19822160000001,-82.77248890000001
1501,1501,"North Carolina, Union",60,34.9795158,-80.51282090000002
1502,1502,"North Carolina, Vance",6,36.374742299999994,-78.41409449999998
1503,1503,"North Carolina, Wake",258,35.67093320000001,-78.4915485
1504,1504,"North Carolina, Washington",2,35.8253994,-76.5726303
1505,1505,"North Carolina, Watauga",7,36.2228105,-81.6863808
1506,1506,"North Carolina, Wayne",9,35.35462929999999,-78.0149444
1507,1507,"North Carolina, Wilkes",4,36.1998247,-81.1341351
1508,1508,"North Carolina, Wilson",20,35.7059114,-77.9175714
1509,1509,"North Carolina, Yadkin",5,36.1497114,-80.67623
1510,1510,"North Dakota, Barnes",2,46.9310489,-98.06788490000001
1511,1511,"North Dakota, Burke",2,48.7882181,-102.52958670000001
1512,1512,"North Dakota, Burleigh",32,46.9498874,-100.5127667
1513,1513,"North Dakota, Cass",46,46.9241972,-97.22063100000001
1514,1514,"North Dakota, Divide",1,48.8189219,-103.5180387
1515,1515,"North Dakota, Dunn",1,47.30612,-102.6112348
1516,1516,"North Dakota, Eddy",1,47.7113958,-98.9087265
1517,1517,"North Dakota, Foster",1,47.4642277,-98.8815333
1518,1518,"North Dakota, Grand Forks",6,47.9078244,-97.0592028
1519,1519,"North Dakota, Grant",1,46.3441037,-101.62618370000001
1520,1520,"North Dakota, McHenry",1,48.1907427,-100.65378
1521,1521,"North Dakota, McIntosh",1,46.1097938,-99.42434109999999
1522,1522,"North Dakota, McKenzie",2,47.770253600000004,-103.4734684
1523,1523,"North Dakota, McLean",2,47.6002156,-101.1719782
1524,1524,"North Dakota, Morton",16,46.72447329999999,-101.16445429999999
1525,1525,"North Dakota, Mountrail",11,48.230321,-102.3603325
1526,1526,"North Dakota, Oliver",1,47.1077709,-101.35244859999999
1527,1527,"North Dakota, Pierce",2,48.19571079999999,-100.0625504
1528,1528,"North Dakota, Ramsey",3,48.242619899999994,-98.70624190000001
1529,1529,"North Dakota, Sioux",1,46.0654725,-100.978187
1530,1530,"North Dakota, Slope",1,46.44646510000001,-103.4507022
1531,1531,"North Dakota, Stark",19,46.7870161,-102.7338349
1532,1532,"North Dakota, Walsh",1,48.369378399999995,-97.7469943
1533,1533,"North Dakota, Ward",14,48.2488309,-101.62426070000001
1534,1534,"North Dakota, Williams",5,48.3629861,-103.4958386
1535,1535,"Northern Mariana Islands, Unknown",8,15.0979,145.6739
1536,1536,"Ohio, Allen",13,40.80777970000001,-84.0572225
1537,1537,"Ohio, Ashland",3,40.7887367,-82.2360391
1538,1538,"Ohio, Ashtabula",9,41.7167229,-80.74947
1539,1539,"Ohio, Athens",3,39.355589,-82.06104040000002
1540,1540,"Ohio, Auglaize",5,40.5942186,-84.2641951
1541,1541,"Ohio, Belmont",13,40.0057737,-81.0097516
1542,1542,"Ohio, Brown",2,38.9092542,-83.8836555
1543,1543,"Ohio, Butler",49,39.4233043,-84.5936897
1544,1544,"Ohio, Carroll",5,40.5250362,-81.09272340000003
1545,1545,"Ohio, Champaign",4,40.17269870000001,-83.77019990000002
1546,1546,"Ohio, Clark",7,39.92296760000001,-83.7905959
1547,1547,"Ohio, Clermont",16,39.0678155,-84.15663409999998
1548,1548,"Ohio, Clinton",7,39.425987299999996,-83.8445792
1549,1549,"Ohio, Columbiana",28,40.7787016,-80.7648602
1550,1550,"Ohio, Coshocton",8,40.2905684,-81.92714409999998
1551,1551,"Ohio, Crawford",7,40.870590899999996,-82.9065596
1552,1552,"Ohio, Cuyahoga",780,41.4301347,-81.6905558
1553,1553,"Ohio, Darke",26,40.168765,-84.631372
1554,1554,"Ohio, Defiance",6,41.32030579999999,-84.5084835
1555,1555,"Ohio, Delaware",61,40.231768599999995,-82.96510450000002
1556,1556,"Ohio, Erie",6,41.35064620000001,-82.64044799999998
1557,1557,"Ohio, Fairfield",32,39.788611100000004,-82.64188829999998
1558,1558,"Ohio, Fayette",1,39.583988899999994,-83.4401122
1559,1559,"Ohio, Franklin",503,40.0283162,-83.0076657
